q	phi	n_nr	rank_minus1	is_max	V_minus1	argmax_m	V_argmax	margin
62071	62070	31035	1	1	1156240.845667	31035	1156240.845667	40538.628331
62099	62098	31049	1	1	1156803.046969	31049	1156803.046969	43020.609928
62119	62118	31059	1	1	1157232.785418	31059	1157232.785418	40585.251327
62131	62130	31065	1	1	1157490.738533	31065	1157490.738533	40626.890170
62143	62142	31071	1	1	1157724.818324	31071	1157724.818324	40638.654550
62171	62170	31085	1	1	1158313.546754	31085	1158313.546754	43088.969681
62191	62190	31095	1	1	1158731.486269	31095	1158731.486269	40657.864355
62207	62206	31103	1	1	1159064.075659	31103	1159064.075659	46194.610900
62219	62218	31109	1	1	1159306.119650	31109	1159306.119650	43107.791714
62303	62302	31151	1	1	1161048.270459	31151	1161048.270459	46256.247546
62299	62298	31149	1	1	1160963.261093	31149	1160963.261093	40726.772110
62311	62310	31155	1	1	1161211.170352	31155	1161211.170352	40750.419519
62323	62322	31161	1	1	1161465.495903	31161	1161465.495903	40738.824648
62327	62326	31163	1	1	1161533.118780	31163	1161533.118780	46281.953358
62351	62350	31175	1	1	1162011.552347	31175	1162011.552347	51768.679857
62347	62346	31173	1	1	1161954.702798	31173	1161954.702798	40776.130645
62383	62382	31191	1	1	1162660.253471	31191	1162660.253471	40768.815400
62423	62422	31211	1	1	1163504.436685	31211	1163504.436685	46351.088310
62459	62458	31229	1	1	1164234.593472	31229	1164234.593472	43294.651031
62467	62466	31233	1	1	1164435.583397	31233	1164435.583397	40838.095932
62483	62482	31241	1	1	1164754.026494	31241	1164754.026494	43311.696554
62507	62506	31253	1	1	1165244.687015	31253	1165244.687015	43323.166514
62539	62538	31269	1	1	1165924.362874	31269	1165924.362874	40908.206623
62563	62562	31281	1	1	1166390.308800	31281	1166390.308800	40907.597880
62591	62590	31295	1	1	1166960.367849	31295	1166960.367849	51969.223066
62603	62602	31301	1	1	1167203.448992	31301	1167203.448992	43397.686777
62627	62626	31313	1	1	1167738.303690	31313	1167738.303690	43392.060040
62639	62638	31319	1	1	1167975.971102	31319	1167975.971102	59536.682539
62659	62658	31329	1	1	1168383.980845	31329	1168383.980845	40972.908802
62683	62682	31341	1	1	1168877.930038	31341	1168877.930038	40990.201969
62687	62686	31343	1	1	1168964.700634	31343	1168964.700634	46529.434814
62723	62722	31361	1	1	1169708.662966	31361	1169708.662966	43459.118389
62731	62730	31365	1	1	1169876.067487	31365	1169876.067487	41017.517791
62743	62742	31371	1	1	1170121.276891	31371	1170121.276891	41011.405146
62791	62790	31395	1	1	1171108.799118	31395	1171108.799118	41053.063669
62819	62818	31409	1	1	1171667.339896	31409	1171667.339896	43522.673303
62827	62826	31413	1	1	1171845.334520	31413	1171845.334520	41068.247040
62851	62850	31425	1	1	1172357.858669	31425	1172357.858669	41103.267002
62903	62902	31451	1	1	1173439.404824	31451	1173439.404824	46706.173803
62927	62926	31463	1	1	1173933.694534	31463	1173933.694534	46694.783555
62939	62938	31469	1	1	1174174.274734	31469	1174174.274734	43631.371047
62971	62970	31485	1	1	1174843.775190	31485	1174843.775190	41157.305816
62983	62982	31491	1	1	1175078.947868	31491	1175078.947868	41182.486138
62987	62986	31493	1	1	1175177.780867	31493	1175177.780867	43643.745702
63031	63030	31515	1	1	1176075.549089	31515	1176075.549089	41216.091831
63059	63058	31529	1	1	1176645.218571	31529	1176645.218571	43713.900230
63067	63066	31533	1	1	1176815.974422	31533	1176815.974422	41240.774528
63079	63078	31539	1	1	1177066.243519	31539	1177066.243519	41233.425757
63103	63102	31551	1	1	1177552.225039	31551	1177552.225039	41255.036898
63127	63126	31563	1	1	1178037.742916	31563	1178037.742916	41267.321172
63131	63130	31565	1	1	1178127.120195	31565	1178127.120195	43757.426012
63179	63178	31589	1	1	1179116.992304	31589	1179116.992304	43801.771504
63199	63198	31599	1	1	1179559.880277	31599	1179559.880277	41340.893562
63211	63210	31605	1	1	1179805.310884	31605	1179805.310884	41350.299462
63247	63246	31623	1	1	1180568.247963	31623	1180568.247963	41375.310801
63299	63298	31649	1	1	1181586.969089	31649	1181586.969089	43852.128483
63311	63310	31655	1	1	1181864.344670	31655	1181864.344670	66668.565254
63331	63330	31665	1	1	1182269.993997	31665	1182269.993997	41378.445755
63347	63346	31673	1	1	1182621.243647	31673	1182621.243647	43908.859248
63367	63366	31683	1	1	1183025.073047	31683	1183025.073047	41462.078629
63391	63390	31695	1	1	1183527.890502	31695	1183527.890502	41465.147781
63419	63418	31709	1	1	1184062.289429	31709	1184062.289429	43935.539523
63439	63438	31719	1	1	1184499.008351	31719	1184499.008351	41441.815431
63443	63442	31721	1	1	1184595.094443	31721	1184595.094443	43968.431034
63463	63462	31731	1	1	1184991.698347	31731	1184991.698347	41504.379690
63467	63466	31733	1	1	1185094.196127	31733	1185094.196127	43995.723460
63487	63486	31743	1	1	1185472.086302	31743	1185472.086302	41497.026252
63499	63498	31749	1	1	1185734.983009	31749	1185734.983009	41512.534987
63527	63526	31763	1	1	1186309.128639	31763	1186309.128639	47100.646652
63559	63558	31779	1	1	1186992.597756	31779	1186992.597756	41528.003403
63587	63586	31793	1	1	1187557.162252	31793	1187557.162252	44044.613426
63599	63598	31799	1	1	1187806.220618	31799	1187806.220618	52801.616520
63607	63606	31803	1	1	1187962.415749	31803	1187962.415749	41566.525516
63611	63610	31805	1	1	1188060.612916	31805	1188060.612916	44087.407967
63647	63646	31823	1	1	1188802.993222	31823	1188802.993222	47246.419008
63659	63658	31829	1	1	1189057.755937	31829	1189057.755937	44114.915049
63667	63666	31833	1	1	1189220.915701	31833	1189220.915701	41630.153980
63671	63670	31835	1	1	1189276.996241	31835	1189276.996241	60510.948232
63691	63690	31845	1	1	1189704.404751	31845	1189704.404751	41601.301718
63703	63702	31851	1	1	1189965.749584	31851	1189965.749584	41656.513423
63719	63718	31859	1	1	1190293.935883	31859	1190293.935883	63075.461519
63727	63726	31863	1	1	1190465.568673	31863	1190465.568673	41689.428384
63743	63742	31871	1	1	1190785.253426	31871	1190785.253426	47333.487735
63799	63798	31899	1	1	1191960.914955	31899	1191960.914955	41699.190414
63803	63802	31901	1	1	1192015.663134	31901	1192015.663134	44229.918651
63823	63822	31911	1	1	1192441.004764	31911	1192441.004764	41723.962178
63839	63838	31919	1	1	1192754.650712	31919	1192754.650712	73659.408749
63863	63862	31931	1	1	1193231.467745	31931	1193231.467745	47397.138335
63907	63906	31953	1	1	1194183.724729	31953	1194183.724729	41779.003061
64007	64006	32003	1	1	1196251.357380	32003	1196251.357380	47473.676128
64019	64018	32009	1	1	1196500.974113	32009	1196500.974113	44381.101107
64063	64062	32031	1	1	1197404.890085	32031	1197404.890085	41861.199802
64067	64066	32033	1	1	1197478.408707	32033	1197478.408707	44400.205806
64091	64090	32045	1	1	1197987.328296	32045	1197987.328296	44418.391243
64123	64122	32061	1	1	1198647.141572	32061	1198647.141572	41941.144579
64151	64150	32075	1	1	1199226.266393	32075	1199226.266393	67554.429179
64171	64170	32085	1	1	1199658.500543	32085	1199658.500543	41976.850563
64187	64186	32093	1	1	1199969.042026	32093	1199969.042026	44440.061253
64223	64222	32111	1	1	1200718.590427	32111	1200718.590427	47689.712934
64231	64230	32115	1	1	1200912.920503	32115	1200912.920503	41997.494092
64271	64270	32135	1	1	1201707.697398	32135	1201707.697398	53346.535195
64279	64278	32139	1	1	1201867.922869	32139	1201867.922869	41995.513080
64283	64282	32141	1	1	1201957.299297	32141	1201957.299297	44544.854562
64303	64302	32151	1	1	1202370.184303	32151	1202370.184303	42053.747224
64319	64318	32159	1	1	1202706.878552	32159	1202706.878552	63744.688861
64327	64326	32163	1	1	1202876.803915	32163	1202876.803915	42031.291207
64399	64398	32199	1	1	1204360.731002	32199	1204360.731002	42113.887129
64403	64402	32201	1	1	1204451.234039	32201	1204451.234039	44653.986933
64439	64438	32219	1	1	1205162.850573	32219	1205162.850573	53490.984905
64451	64450	32225	1	1	1205415.530592	32225	1205415.530592	44642.236735
64483	64482	32241	1	1	1206098.836981	32241	1206098.836981	42117.301205
64567	64566	32283	1	1	1207829.755612	32283	1207829.755612	42214.820223
64499	64498	32249	1	1	1206426.825813	32249	1206426.825813	44702.740885
64579	64578	32289	1	1	1208072.911351	32289	1208072.911351	42219.021604
64591	64590	32295	1	1	1208343.027992	32295	1208343.027992	42238.970798
64627	64626	32313	1	1	1209068.786763	32313	1209068.786763	42256.137549
64663	64662	32331	1	1	1209838.521429	32331	1209838.521429	42299.496720
64667	64666	32333	1	1	1209910.625635	32333	1209910.625635	44796.966294
64679	64678	32339	1	1	1210162.646368	32339	1210162.646368	68105.689360
64747	64746	32373	1	1	1211559.185128	32373	1211559.185128	42327.432560
64763	64762	32381	1	1	1211871.118672	32381	1211871.118672	44876.945277
64783	64782	32391	1	1	1212313.346609	32391	1212313.346609	42330.892453
64811	64810	32405	1	1	1212893.455892	32405	1212893.455892	44923.529859
64871	64870	32435	1	1	1214128.547303	32435	1214128.547303	53855.331566
64879	64878	32439	1	1	1214319.968231	32439	1214319.968231	42453.951968
64891	64890	32445	1	1	1214529.476557	32445	1214529.476557	42392.256248
64919	64918	32459	1	1	1215127.724257	32459	1215127.724257	53895.915601
64927	64926	32463	1	1	1215311.664711	32463	1215311.664711	42477.729762
64951	64950	32475	1	1	1215808.339336	32475	1215808.339336	42488.500650
65003	65002	32501	1	1	1216879.247518	32501	1216879.247518	45061.088597
65011	65010	32505	1	1	1217053.615633	32505	1217053.615633	42526.542636
65027	65026	32513	1	1	1217384.374451	32513	1217384.374451	45058.117907
65063	65062	32531	1	1	1218089.412428	32531	1218089.412428	48309.362584
65071	65070	32535	1	1	1218278.014718	32535	1218278.014718	42548.989430
65099	65098	32549	1	1	1218832.177155	32549	1218832.177155	45081.849490
65111	65110	32555	1	1	1219072.230877	32555	1219072.230877	54060.866860
65119	65118	32559	1	1	1219276.282498	32559	1219276.282498	42551.294267
65123	65122	32561	1	1	1219347.224233	32561	1219347.224233	45142.432750
65147	65146	32573	1	1	1219847.946226	32573	1219847.946226	45153.651316
65167	65166	32583	1	1	1220279.833550	32583	1220279.833550	42594.557667
65171	65170	32585	1	1	1220306.873934	32585	1220306.873934	45132.467093
65179	65178	32589	1	1	1220508.630257	32589	1220508.630257	42615.186326
65183	65182	32591	1	1	1220571.988371	32591	1220571.988371	48384.876120
65203	65202	32601	1	1	1221007.543162	32601	1221007.543162	42624.148654
65239	65238	32619	1	1	1221787.950478	32619	1221787.950478	42674.926753
65267	65266	32633	1	1	1222342.888829	32633	1222342.888829	45215.596137
65287	65286	32643	1	1	1222747.733929	32643	1222747.733929	42682.072206
65323	65322	32661	1	1	1223498.038076	32661	1223498.038076	42713.331286
65327	65326	32663	1	1	1223589.311069	32663	1223589.311069	48510.410326
65371	65370	32685	1	1	1224498.093724	32685	1224498.093724	42744.478868
65407	65406	32703	1	1	1225235.368898	32703	1225235.368898	42754.130744
65419	65418	32709	1	1	1225490.063654	32709	1225490.063654	42728.260075
65423	65422	32711	1	1	1225582.929294	32711	1225582.929294	48553.308658
65447	65446	32723	1	1	1226070.720025	32723	1226070.720025	48604.431940
65479	65478	32739	1	1	1226749.468424	32739	1226749.468424	42836.335220
65519	65518	32759	1	1	1227557.652769	32759	1227557.652769	62257.793598
65539	65538	32769	1	1	1227979.465774	32769	1227979.465774	42849.577343
65543	65542	32771	1	1	1228067.734963	32771	1228067.734963	48655.686094
65551	65550	32775	1	1	1228246.679168	32775	1228246.679168	42879.341877
65563	65562	32781	1	1	1228475.808116	32781	1228475.808116	42861.143329
65579	65578	32789	1	1	1228810.450399	32789	1228810.450399	45421.840134
65587	65586	32793	1	1	1228971.456029	32793	1228971.456029	42891.371265
65599	65598	32799	1	1	1229244.371628	32799	1229244.371628	42888.335984
65647	65646	32823	1	1	1230232.251383	32823	1230232.251383	42936.934842
65687	65686	32843	1	1	1231052.347520	32843	1231052.347520	48768.350413
65651	65650	32825	1	1	1230273.062768	32825	1230273.062768	45504.536459
65699	65698	32849	1	1	1231302.625451	32849	1231302.625451	45516.823153
65707	65706	32853	1	1	1231489.763122	32853	1231489.763122	42983.117757
65719	65718	32859	1	1	1231729.926351	32859	1231729.926351	42974.800703
65731	65730	32865	1	1	1231957.394213	32865	1231957.394213	42980.296371
65827	65826	32913	1	1	1233945.021847	32913	1233945.021847	43033.380853
65831	65830	32915	1	1	1234034.031350	32915	1234034.031350	69331.370429
65839	65838	32919	1	1	1234203.565489	32919	1234203.565489	43050.908026
65843	65842	32921	1	1	1234263.125766	32921	1234263.125766	45628.725951
65851	65850	32925	1	1	1234468.618689	32925	1234468.618689	43079.228024
65867	65866	32933	1	1	1234786.544540	32933	1234786.544540	45642.217730
65899	65898	32949	1	1	1235451.854905	32949	1235451.854905	43077.645191
65927	65926	32963	1	1	1236028.633805	32963	1236028.633805	48901.609683
65951	65950	32975	1	1	1236550.663615	32975	1236550.663615	54765.437804
65963	65962	32981	1	1	1236758.147579	32981	1236758.147579	45717.547271
65983	65982	32991	1	1	1237176.641120	32991	1237176.641120	43130.603617
66047	66046	33023	1	1	1238525.572484	33023	1238525.572484	49043.225347
66067	66066	33033	1	1	1238915.184108	33033	1238915.184108	43166.997426
66071	66070	33035	1	1	1239022.410757	33035	1239022.410757	62800.521967
66083	66082	33041	1	1	1239265.644767	33041	1239265.644767	45796.124143
66103	66102	33051	1	1	1239682.575343	33051	1239682.575343	43228.477422
66107	66106	33053	1	1	1239764.362359	33053	1239764.362359	45778.606780
66179	66178	33089	1	1	1241257.789053	33089	1241257.789053	45874.143374
66191	66190	33095	1	1	1241502.783006	33095	1241502.783006	62912.749648
66239	66238	33119	1	1	1242513.490745	33119	1242513.490745	69716.622053
66271	66270	33135	1	1	1243190.425753	33135	1243190.425753	43358.905767
66343	66342	33171	1	1	1244665.863769	33171	1244665.863769	43371.925289
66347	66346	33173	1	1	1244740.954684	33173	1244740.954684	45979.177166
66359	66358	33179	1	1	1245003.086652	33179	1245003.086652	65804.625417
66383	66382	33191	1	1	1245495.056557	33191	1245495.056557	49266.399142
66403	66402	33201	1	1	1245904.602449	33201	1245904.602449	43398.446360
66431	66430	33215	1	1	1246468.705352	33215	1246468.705352	55132.487669
66463	66462	33231	1	1	1247152.631764	33231	1247152.631764	43443.668236
66467	66466	33233	1	1	1247248.657851	33233	1247248.657851	46058.707243
66491	66490	33245	1	1	1247736.883693	33245	1247736.883693	46087.483035
66499	66498	33249	1	1	1247904.711703	33249	1247904.711703	43475.994693
66523	66522	33261	1	1	1248398.164645	33261	1248398.164645	43496.672789
66571	66570	33285	1	1	1249398.170725	33285	1249398.170725	43496.796187
66587	66586	33293	1	1	1249716.266814	33293	1249716.266814	46135.738887
66643	66642	33321	1	1	1250892.560463	33321	1250892.560463	43571.698828
66683	66682	33341	1	1	1251724.923944	33341	1251724.923944	46226.222409
66739	66738	33369	1	1	1252874.054810	33369	1252874.054810	43621.714576
66751	66750	33375	1	1	1253139.370831	33375	1253139.370831	43613.374883
66763	66762	33381	1	1	1253376.285599	33381	1253376.285599	43651.702036
66791	66790	33395	1	1	1253940.552853	33395	1253940.552853	55454.768034
66863	66862	33431	1	1	1255466.879706	33431	1255466.879706	49652.355370
66851	66850	33425	1	1	1255226.648546	33425	1255226.648546	46323.786609
66883	66882	33441	1	1	1255876.915446	33441	1255876.915446	43717.465177
66919	66918	33459	1	1	1256626.152413	33459	1256626.152413	43760.658762
66923	66922	33461	1	1	1256708.347874	33461	1256708.347874	46379.424694
66931	66930	33465	1	1	1256873.782196	33465	1256873.782196	43733.781655
66943	66942	33471	1	1	1257129.269256	33471	1257129.269256	43761.361125
66947	66946	33473	1	1	1257205.452187	33473	1257205.452187	46372.162460
66959	66958	33479	1	1	1257435.503578	33479	1257435.503578	55595.371106
67003	67002	33501	1	1	1258364.070603	33501	1258364.070603	43815.711257
67043	67042	33521	1	1	1259188.061551	33521	1259188.061551	46473.490661
67079	67078	33539	1	1	1259943.179668	33539	1259943.179668	63742.151843
67103	67102	33551	1	1	1260427.545534	33551	1260427.545534	49832.363050
67139	67138	33569	1	1	1261196.373143	33569	1261196.373143	46508.514464
67187	67186	33593	1	1	1262199.315498	33593	1262199.315498	46562.799856
67211	67210	33605	1	1	1262697.264229	33605	1262697.264229	46570.533962
67219	67218	33609	1	1	1262885.068639	33609	1262885.068639	43969.668926
67231	67230	33615	1	1	1263100.996062	33615	1263100.996062	43950.998493
67247	67246	33623	1	1	1263434.720761	33623	1263434.720761	49923.207880
67271	67270	33635	1	1	1263944.694636	33635	1263944.694636	55859.793937
67307	67306	33653	1	1	1264683.047159	33653	1264683.047159	46646.174688
67339	67338	33669	1	1	1265371.273439	33669	1265371.273439	44007.110162
67343	67342	33671	1	1	1265444.443193	33671	1265444.443193	50003.904993
67391	67390	33695	1	1	1266425.485209	33695	1266425.485209	55930.465387
67399	67398	33699	1	1	1266580.466911	33699	1266580.466911	44064.419498
67411	67410	33705	1	1	1266847.543324	33705	1266847.543324	44072.213936
67427	67426	33713	1	1	1267187.394140	33713	1267187.394140	46698.959803
67447	67446	33723	1	1	1267599.500303	33723	1267599.500303	44098.310833
67499	67498	33749	1	1	1268652.762437	33749	1268652.762437	46787.448140
67511	67510	33755	1	1	1268934.796606	33755	1268934.796606	64152.776353
67523	67522	33761	1	1	1269180.813003	33761	1269180.813003	46799.364721
67531	67530	33765	1	1	1269347.345968	33765	1269347.345968	44149.531715
67547	67546	33773	1	1	1269677.547048	33773	1269677.547048	46809.080785
67559	67558	33779	1	1	1269910.822843	33779	1269910.822843	56087.365407
67567	67566	33783	1	1	1270093.054638	33783	1270093.054638	44165.156590
67579	67578	33789	1	1	1270348.294077	33789	1270348.294077	44148.002274
